unitName,headCategory,headCategoryName,commodityCode,commodityNameTH,commodityNameEN,year,month,typeName,priceCur,YearBase,StartYear,StartMonth,EndYear,EndMonth
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,,2565,8,พระนครศรีอยุธยา,1859.81,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,,2565,7,พระนครศรีอยุธยา,1859.81,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,,2565,6,พระนครศรีอยุธยา,1859.81,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,,2565,5,พระนครศรีอยุธยา,1859.81,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,,2565,4,พระนครศรีอยุธยา,1859.81,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,,2565,3,พระนครศรีอยุธยา,1859.81,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,,2565,2,พระนครศรีอยุธยา,1859.81,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,,2565,9,พระนครศรีอยุธยา,1859.81,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,,2565,12,พระนครศรีอยุธยา,1859.81,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,,2565,11,พระนครศรีอยุธยา,1859.81,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010103800000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 280 กก./ตร.ซม.  และรูปทรงกระบอก  240 กก./ตร.ซม.  ตรา.................,,2565,10,พระนครศรีอยุธยา,1859.81,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,6,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,1,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,2,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,12,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,11,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,10,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,3,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,4,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,9,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,8,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,5,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ลบ.ม.,01,วัสดุเทหล่อกับที่,0101010107200000,คอนกรีตผสมเสร็จรูปลูกบาศก์ 300 กก./ตร.ซม. และรูปทรงกระบอก 250 กก./ตร.ซม.  ตราซีแพค,,2565,7,พระนครศรีอยุธยา,2250.0,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,4,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,3,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,6,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,7,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,10,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,9,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,2,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,11,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,12,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,8,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,1,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0201010100100000,คอนกรีตบล็อกก่อผนัง  ชนิดธรรมดา  ขนาด   19 x 39 x 7 ซม.,,2565,5,พระนครศรีอยุธยา,4.21,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,3,พระนครศรีอยุธยา,1.29,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,1,พระนครศรีอยุธยา,1.29,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,9,พระนครศรีอยุธยา,1.58,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,8,พระนครศรีอยุธยา,1.58,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,7,พระนครศรีอยุธยา,1.58,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,2,พระนครศรีอยุธยา,1.29,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,4,พระนครศรีอยุธยา,1.29,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,5,พระนครศรีอยุธยา,1.29,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,6,พระนครศรีอยุธยา,1.58,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,10,พระนครศรีอยุธยา,1.58,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,11,พระนครศรีอยุธยา,1.58,2558,2565,1,2565,12
ก้อน,02,วัสดุก่อ,0205010100100000,อิฐมอญ     ขนาด 7x 16 x 3.5 ซม.,,2565,12,พระนครศรีอยุธยา,1.58,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,6,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,12,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,11,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,10,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,9,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,8,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,1,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,5,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,7,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,4,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,3,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ท่อน,03,ชิ้นส่วนโครงสร้างสำเร็จรูป,0305010100300000,"เสารั้วคอนกรีตเสริมเหล็ก  แบบสี่เหลี่ยม   ขนาด  4"" x 4""  ยาว 2.50 ม.",,2565,2,พระนครศรีอยุธยา,420.56,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,4,พระนครศรีอยุธยา,24766.36,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,3,พระนครศรีอยุธยา,24766.36,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,2,พระนครศรีอยุธยา,24766.36,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,9,พระนครศรีอยุธยา,27002.36,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,10,พระนครศรีอยุธยา,27002.36,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,11,พระนครศรีอยุธยา,27002.36,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,12,พระนครศรีอยุธยา,27002.36,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,1,พระนครศรีอยุธยา,24766.36,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,8,พระนครศรีอยุธยา,27002.36,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,7,พระนครศรีอยุธยา,27002.36,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,6,พระนครศรีอยุธยา,27002.36,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100700000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   6  มม. ตรา บลส.,,2565,5,พระนครศรีอยุธยา,26901.27,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,5,พระนครศรีอยุธยา,26037.68,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,7,พระนครศรีอยุธยา,26972.26,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,8,พระนครศรีอยุธยา,26972.26,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,9,พระนครศรีอยุธยา,26972.26,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,10,พระนครศรีอยุธยา,26972.26,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,11,พระนครศรีอยุธยา,26972.26,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,12,พระนครศรีอยุธยา,26972.26,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,1,พระนครศรีอยุธยา,23738.32,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,2,พระนครศรีอยุธยา,23738.32,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,3,พระนครศรีอยุธยา,23738.32,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,4,พระนครศรีอยุธยา,23738.32,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100800000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก.   9  มม. ตรา บลส.,,2565,6,พระนครศรีอยุธยา,26972.26,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,8,พระนครศรีอยุธยา,27439.72,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,1,พระนครศรีอยุธยา,23364.49,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,2,พระนครศรีอยุธยา,23364.49,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,3,พระนครศรีอยุธยา,23364.49,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,4,พระนครศรีอยุธยา,25766.44,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,5,พระนครศรีอยุธยา,27439.72,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,6,พระนครศรีอยุธยา,27439.72,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,7,พระนครศรีอยุธยา,27439.72,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,9,พระนครศรีอยุธยา,27439.72,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,10,พระนครศรีอยุธยา,27439.72,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,11,พระนครศรีอยุธยา,27439.72,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010100900000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 12  มม. ตรา บลส.,,2565,12,พระนครศรีอยุธยา,27439.72,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010101000000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 15  มม. ตรา บลส.,,2565,2,พระนครศรีอยุธยา,23364.49,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010101000000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 15  มม. ตรา บลส.,,2565,4,พระนครศรีอยุธยา,27251.29,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010101000000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 15  มม. ตรา บลส.,,2565,5,พระนครศรีอยุธยา,27251.29,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010101000000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 15  มม. ตรา บลส.,,2565,6,พระนครศรีอยุธยา,28660.15,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010101000000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 15  มม. ตรา บลส.,,2565,7,พระนครศรีอยุธยา,28660.15,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010101000000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 15  มม. ตรา บลส.,,2565,8,พระนครศรีอยุธยา,28660.15,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010101000000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 15  มม. ตรา บลส.,,2565,9,พระนครศรีอยุธยา,28660.15,2558,2565,1,2565,12
ตัน,04,วัสดุชิ้นส่วนหน้าตัดรูปต่างๆ,0401010101000000,เหล็กเส้นกลมผิวเรียบ   SR.24   ยาว 10 เมตร   ศก. 15  มม. ตรา บลส.,,2565,10,พระนครศรีอยุธยา,28660.15,2558,2565,1,2565,12
